,Country,CountryCode,Province,City,CityCode,Lat,Lon,Cases,Status,Date,NewCases
865,Singapore,SG,,,,1.35,103.82,1318984,confirmed,2022-06-05T00:00:00Z,2256.0
866,Singapore,SG,,,,1.35,103.82,1321146,confirmed,2022-06-06T00:00:00Z,2162.0
867,Singapore,SG,,,,1.35,103.82,1325623,confirmed,2022-06-07T00:00:00Z,4477.0
868,Singapore,SG,,,,1.35,103.82,1329225,confirmed,2022-06-08T00:00:00Z,3602.0
869,Singapore,SG,,,,1.35,103.82,1332656,confirmed,2022-06-09T00:00:00Z,3431.0
870,Singapore,SG,,,,1.35,103.82,1335625,confirmed,2022-06-10T00:00:00Z,2969.0
871,Singapore,SG,,,,1.35,103.82,1338753,confirmed,2022-06-11T00:00:00Z,3128.0
872,Singapore,SG,,,,1.35,103.82,1341256,confirmed,2022-06-12T00:00:00Z,2503.0
873,Singapore,SG,,,,1.35,103.82,1343645,confirmed,2022-06-13T00:00:00Z,2389.0
874,Singapore,SG,,,,1.35,103.82,1348775,confirmed,2022-06-14T00:00:00Z,5130.0
875,Singapore,SG,,,,1.35,103.82,1352681,confirmed,2022-06-15T00:00:00Z,3906.0
876,Singapore,SG,,,,1.35,103.82,1355801,confirmed,2022-06-16T00:00:00Z,3120.0
877,Singapore,SG,,,,1.35,103.82,1360780,confirmed,2022-06-17T00:00:00Z,4979.0
878,Singapore,SG,,,,1.35,103.82,1364562,confirmed,2022-06-18T00:00:00Z,3782.0
879,Singapore,SG,,,,1.35,103.82,1367761,confirmed,2022-06-19T00:00:00Z,3199.0
880,Singapore,SG,,,,1.35,103.82,1370981,confirmed,2022-06-20T00:00:00Z,3220.0
881,Singapore,SG,,,,1.35,103.82,1378090,confirmed,2022-06-21T00:00:00Z,7109.0
882,Singapore,SG,,,,1.35,103.82,1383952,confirmed,2022-06-22T00:00:00Z,5862.0
883,Singapore,SG,,,,1.35,103.82,1390558,confirmed,2022-06-23T00:00:00Z,6606.0
884,Singapore,SG,,,,1.35,103.82,1397074,confirmed,2022-06-24T00:00:00Z,6516.0
885,Singapore,SG,,,,1.35,103.82,1403242,confirmed,2022-06-25T00:00:00Z,6168.0
886,Singapore,SG,,,,1.35,103.82,1408358,confirmed,2022-06-26T00:00:00Z,5116.0
887,Singapore,SG,,,,1.35,103.82,1413667,confirmed,2022-06-27T00:00:00Z,5309.0
888,Singapore,SG,,,,1.35,103.82,1425171,confirmed,2022-06-28T00:00:00Z,11504.0
889,Singapore,SG,,,,1.35,103.82,1434563,confirmed,2022-06-29T00:00:00Z,9392.0
890,Singapore,SG,,,,1.35,103.82,1444068,confirmed,2022-06-30T00:00:00Z,9505.0
891,Singapore,SG,,,,1.35,103.82,1453155,confirmed,2022-07-01T00:00:00Z,9087.0
892,Singapore,SG,,,,1.35,103.82,1461107,confirmed,2022-07-02T00:00:00Z,7952.0
893,Singapore,SG,,,,1.35,103.82,1467234,confirmed,2022-07-03T00:00:00Z,6127.0
894,Singapore,SG,,,,1.35,103.82,1473180,confirmed,2022-07-04T00:00:00Z,5946.0
895,Singapore,SG,,,,1.35,103.82,1485964,confirmed,2022-07-05T00:00:00Z,12784.0
896,Singapore,SG,,,,1.35,103.82,1495953,confirmed,2022-07-06T00:00:00Z,9989.0
897,Singapore,SG,,,,1.35,103.82,1505938,confirmed,2022-07-07T00:00:00Z,9985.0
898,Singapore,SG,,,,1.35,103.82,1515222,confirmed,2022-07-08T00:00:00Z,9284.0
899,Singapore,SG,,,,1.35,103.82,1523881,confirmed,2022-07-09T00:00:00Z,8659.0
900,Singapore,SG,,,,1.35,103.82,1530304,confirmed,2022-07-10T00:00:00Z,6423.0
901,Singapore,SG,,,,1.35,103.82,1534799,confirmed,2022-07-11T00:00:00Z,4495.0
902,Singapore,SG,,,,1.35,103.82,1540778,confirmed,2022-07-12T00:00:00Z,5979.0
903,Singapore,SG,,,,1.35,103.82,1557648,confirmed,2022-07-13T00:00:00Z,16870.0
904,Singapore,SG,,,,1.35,103.82,1569420,confirmed,2022-07-14T00:00:00Z,11772.0
905,Singapore,SG,,,,1.35,103.82,1579946,confirmed,2022-07-15T00:00:00Z,10526.0
906,Singapore,SG,,,,1.35,103.82,1589099,confirmed,2022-07-16T00:00:00Z,9153.0
907,Singapore,SG,,,,1.35,103.82,1596046,confirmed,2022-07-17T00:00:00Z,6947.0
908,Singapore,SG,,,,1.35,103.82,1602273,confirmed,2022-07-18T00:00:00Z,6227.0
909,Singapore,SG,,,,1.35,103.82,1616067,confirmed,2022-07-19T00:00:00Z,13794.0
910,Singapore,SG,,,,1.35,103.82,1626360,confirmed,2022-07-20T00:00:00Z,10293.0
911,Singapore,SG,,,,1.35,103.82,1636109,confirmed,2022-07-21T00:00:00Z,9749.0
912,Singapore,SG,,,,1.35,103.82,1645092,confirmed,2022-07-22T00:00:00Z,8983.0
913,Singapore,SG,,,,1.35,103.82,1652981,confirmed,2022-07-23T00:00:00Z,7889.0
914,Singapore,SG,,,,1.35,103.82,1659156,confirmed,2022-07-24T00:00:00Z,6175.0
915,Singapore,SG,,,,1.35,103.82,1664707,confirmed,2022-07-25T00:00:00Z,5551.0
916,Singapore,SG,,,,1.35,103.82,1677126,confirmed,2022-07-26T00:00:00Z,12419.0
917,Singapore,SG,,,,1.35,103.82,1685889,confirmed,2022-07-27T00:00:00Z,8763.0
918,Singapore,SG,,,,1.35,103.82,1694454,confirmed,2022-07-28T00:00:00Z,8565.0
919,Singapore,SG,,,,1.35,103.82,1702392,confirmed,2022-07-29T00:00:00Z,7938.0
920,Singapore,SG,,,,1.35,103.82,1708950,confirmed,2022-07-30T00:00:00Z,6558.0
921,Singapore,SG,,,,1.35,103.82,1714056,confirmed,2022-07-31T00:00:00Z,5106.0
922,Singapore,SG,,,,1.35,103.82,1718765,confirmed,2022-08-01T00:00:00Z,4709.0
923,Singapore,SG,,,,1.35,103.82,1728995,confirmed,2022-08-02T00:00:00Z,10230.0
924,Singapore,SG,,,,1.35,103.82,1728995,confirmed,2022-08-03T00:00:00Z,0.0
925,Singapore,SG,,,,1.35,103.82,1742874,confirmed,2022-08-04T00:00:00Z,13879.0
926,Singapore,SG,,,,1.35,103.82,1749144,confirmed,2022-08-05T00:00:00Z,6270.0
927,Singapore,SG,,,,1.35,103.82,1754777,confirmed,2022-08-06T00:00:00Z,5633.0
928,Singapore,SG,,,,1.35,103.82,1759575,confirmed,2022-08-07T00:00:00Z,4798.0
929,Singapore,SG,,,,1.35,103.82,1763116,confirmed,2022-08-08T00:00:00Z,3541.0
930,Singapore,SG,,,,1.35,103.82,1771081,confirmed,2022-08-09T00:00:00Z,7965.0
931,Singapore,SG,,,,1.35,103.82,1773386,confirmed,2022-08-10T00:00:00Z,2305.0
932,Singapore,SG,,,,1.35,103.82,1773386,confirmed,2022-08-11T00:00:00Z,0.0
933,Singapore,SG,,,,1.35,103.82,1786643,confirmed,2022-08-12T00:00:00Z,13257.0
934,Singapore,SG,,,,1.35,103.82,1791046,confirmed,2022-08-13T00:00:00Z,4403.0
935,Singapore,SG,,,,1.35,103.82,1794069,confirmed,2022-08-14T00:00:00Z,3023.0
936,Singapore,SG,,,,1.35,103.82,1794069,confirmed,2022-08-15T00:00:00Z,0.0
937,Singapore,SG,,,,1.35,103.82,1801936,confirmed,2022-08-16T00:00:00Z,7867.0
938,Singapore,SG,,,,1.35,103.82,1805698,confirmed,2022-08-17T00:00:00Z,3762.0
939,Singapore,SG,,,,1.35,103.82,1809251,confirmed,2022-08-18T00:00:00Z,3553.0
940,Singapore,SG,,,,1.35,103.82,1812255,confirmed,2022-08-19T00:00:00Z,3004.0
941,Singapore,SG,,,,1.35,103.82,1814915,confirmed,2022-08-20T00:00:00Z,2660.0
942,Singapore,SG,,,,1.35,103.82,1816866,confirmed,2022-08-21T00:00:00Z,1951.0
943,Singapore,SG,,,,1.35,103.82,1818560,confirmed,2022-08-22T00:00:00Z,1694.0
944,Singapore,SG,,,,1.35,103.82,1822187,confirmed,2022-08-23T00:00:00Z,3627.0
945,Singapore,SG,,,,1.35,103.82,1824832,confirmed,2022-08-24T00:00:00Z,2645.0
946,Singapore,SG,,,,1.35,103.82,1827229,confirmed,2022-08-25T00:00:00Z,2397.0
947,Singapore,SG,,,,1.35,103.82,1829361,confirmed,2022-08-26T00:00:00Z,2132.0
948,Singapore,SG,,,,1.35,103.82,1831332,confirmed,2022-08-27T00:00:00Z,1971.0
949,Singapore,SG,,,,1.35,103.82,1832780,confirmed,2022-08-28T00:00:00Z,1448.0
950,Singapore,SG,,,,1.35,103.82,1834190,confirmed,2022-08-29T00:00:00Z,1410.0
951,Singapore,SG,,,,1.35,103.82,1837090,confirmed,2022-08-30T00:00:00Z,2900.0
952,Singapore,SG,,,,1.35,103.82,1839244,confirmed,2022-08-31T00:00:00Z,2154.0
953,Singapore,SG,,,,1.35,103.82,1841288,confirmed,2022-09-01T00:00:00Z,2044.0
954,Singapore,SG,,,,1.35,103.82,1843236,confirmed,2022-09-02T00:00:00Z,1948.0
955,Singapore,SG,,,,1.35,103.82,1844785,confirmed,2022-09-03T00:00:00Z,1549.0
956,Singapore,SG,,,,1.35,103.82,1846094,confirmed,2022-09-04T00:00:00Z,1309.0
957,Singapore,SG,,,,1.35,103.82,1847270,confirmed,2022-09-05T00:00:00Z,1176.0
958,Singapore,SG,,,,1.35,103.82,1850015,confirmed,2022-09-06T00:00:00Z,2745.0
959,Singapore,SG,,,,1.35,103.82,1852286,confirmed,2022-09-07T00:00:00Z,2271.0
960,Singapore,SG,,,,1.35,103.82,1854455,confirmed,2022-09-08T00:00:00Z,2169.0
961,Singapore,SG,,,,1.35,103.82,1856673,confirmed,2022-09-09T00:00:00Z,2218.0
962,Singapore,SG,,,,1.35,103.82,1858497,confirmed,2022-09-10T00:00:00Z,1824.0
963,Singapore,SG,,,,1.35,103.82,1859937,confirmed,2022-09-11T00:00:00Z,1440.0
964,Singapore,SG,,,,1.35,103.82,1861390,confirmed,2022-09-12T00:00:00Z,1453.0
965,Singapore,SG,,,,1.35,103.82,1864742,confirmed,2022-09-13T00:00:00Z,3352.0
966,Singapore,SG,,,,1.35,103.82,1867168,confirmed,2022-09-14T00:00:00Z,2426.0
967,Singapore,SG,,,,1.35,103.82,1869591,confirmed,2022-09-15T00:00:00Z,2423.0
968,Singapore,SG,,,,1.35,103.82,1871900,confirmed,2022-09-16T00:00:00Z,2309.0
969,Singapore,SG,,,,1.35,103.82,1873747,confirmed,2022-09-17T00:00:00Z,1847.0
970,Singapore,SG,,,,1.35,103.82,1875275,confirmed,2022-09-18T00:00:00Z,1528.0
971,Singapore,SG,,,,1.35,103.82,1876584,confirmed,2022-09-19T00:00:00Z,1309.0
972,Singapore,SG,,,,1.35,103.82,1879806,confirmed,2022-09-20T00:00:00Z,3222.0
973,Singapore,SG,,,,1.35,103.82,1882314,confirmed,2022-09-21T00:00:00Z,2508.0
